archive,channels,config_path,distill_weight,exp_name,experiment_dir,gru_hidden,host_latency_ms,input_groups,input_lpf,kernel_size,lag_ms,model_type,n_input_channels,n_input_groups,n_params,output_vars,prior_loss_weight,residual_skip,season,seed,smoothness,target_transform,test_mae,test_r2,test_rmse,test_subject,window,y_delay
archive_1,"[24, 24, 48, 48, 64, 64]",configs/archive_season3/archive_1/exp_S3A1_G132_fusionimu_lite_w300_compact_pglpf.yaml,,exp_S3A1_G132_fusionimu_lite_w300_compact_pglpf,exp_S3A1_G132_fusionimu_lite_w300_compact_pglpf_Test-m2_S008_seed42,24,2.5717,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|derived/body_frame_imu:7|derived/imu_integrated_speed:1|sub_info:2,,5,,FusionTCN_GRU,28,6,142364,common/v_Y_true,,False,archive_season3,42,,,0.03058861941099167,,0.04615439847111702,m2_S008,,5
archive_1,"[32, 32, 64, 64, 128, 128]",configs/archive_season3/archive_1/exp_S3A1_G068_bf_lite_w150_base_glpf8.yaml,,exp_S3A1_G068_bf_lite_w150_base_glpf8,exp_S3A1_G068_bf_lite_w150_base_glpf8_Test-m2_S008_seed42,32,2.4488,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|derived/body_frame_imu:7|sub_info:2,8.0,5,,TCN_GRU,27,5,407681,common/v_Y_true,,False,archive_season3,42,,,0.030630439519882202,,0.045045726001262665,m2_S008,,5
archive_1,"[32, 32, 64, 64, 128, 128]",configs/archive_season3/archive_1/exp_S3A1_G104_imuint_lite_w150_base_glpf8.yaml,,exp_S3A1_G104_imuint_lite_w150_base_glpf8,exp_S3A1_G104_imuint_lite_w150_base_glpf8_Test-m2_S008_seed42,32,2.4439,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|derived/body_frame_imu:7|derived/imu_integrated_speed:1|sub_info:2,8.0,5,,TCN_GRU,28,6,407873,common/v_Y_true,,False,archive_season3,42,,,0.03063112683594227,,0.04484478011727333,m2_S008,,5
archive_1,"[32, 32, 64, 64, 128, 128]",configs/archive_season3/archive_1/exp_S3A1_G013_raw_full_w150_base_none.yaml,,exp_S3A1_G013_raw_full_w150_base_none,exp_S3A1_G013_raw_full_w150_base_none_Test-m2_S008_seed42,32,2.4606,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|robot/back_imu:4|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2,,5,,TCN_GRU,34,9,409025,common/v_Y_true,,False,archive_season3,42,,,0.030717775225639343,,0.044629719108343124,m2_S008,,5
archive_1,"[24, 24, 48, 48, 64, 64]",configs/archive_season3/archive_1/exp_S3A1_G059_bf_lite_w300_compact_glpf8.yaml,,exp_S3A1_G059_bf_lite_w300_compact_glpf8,exp_S3A1_G059_bf_lite_w300_compact_glpf8_Test-m2_S008_seed42,24,2.4455,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|derived/body_frame_imu:7|sub_info:2,8.0,5,,TCN_GRU,27,5,142145,common/v_Y_true,,False,archive_season3,42,,,0.030721455812454224,,0.04567323252558708,m2_S008,,5
archive_1,"[32, 32, 64, 64, 128, 128]",configs/archive_season3/archive_1/exp_S3A1_G105_imuint_lite_w150_base_pglpf.yaml,,exp_S3A1_G105_imuint_lite_w150_base_pglpf,exp_S3A1_G105_imuint_lite_w150_base_pglpf_Test-m2_S008_seed42,32,2.4141,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|derived/body_frame_imu:7|derived/imu_integrated_speed:1|sub_info:2,,5,,TCN_GRU,28,6,407873,common/v_Y_true,,False,archive_season3,42,,,0.030736390501260757,,0.0448344424366951,m2_S008,,5
archive_1,"[32, 32, 64, 64, 128, 128]",configs/archive_season3/archive_1/exp_S3A1_G170_dualsoft_full_w200_base_glpf8.yaml,,exp_S3A1_G170_dualsoft_full_w200_base_glpf8,exp_S3A1_G170_dualsoft_full_w200_base_glpf8_Test-m2_S008_seed42,32,2.7875,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|derived/body_frame_imu:7|derived/model_com_speed:1|derived/imu_integrated_speed:1|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2,8.0,5,,FusionTCN_GRU,39,11,410117,common/v_Y_true,0.005,False,archive_season3,42,,,0.030999455600976944,,0.045692045241594315,m2_S008,,5
archive_1,"[24, 24, 48, 48, 64, 64]",configs/archive_season3/archive_1/exp_S3A1_G118_fusionimu_full_w200_compact_none.yaml,,exp_S3A1_G118_fusionimu_full_w200_compact_none,exp_S3A1_G118_fusionimu_full_w200_compact_none_Test-m2_S008_seed42,24,2.6873,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|derived/body_frame_imu:7|derived/imu_integrated_speed:1|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2,,5,,FusionTCN_GRU,38,10,143804,common/v_Y_true,,False,archive_season3,42,,,0.03112056851387024,,0.04569064825773239,m2_S008,,5
archive_1,"[24, 24, 48, 48, 64, 64]",configs/archive_season3/archive_1/exp_S3A1_G161_dual_full_w150_compact_glpf8.yaml,,exp_S3A1_G161_dual_full_w150_compact_glpf8,exp_S3A1_G161_dual_full_w150_compact_glpf8_Test-m2_S008_seed42,24,2.7337,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|derived/body_frame_imu:7|derived/model_com_speed:1|derived/imu_integrated_speed:1|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2,8.0,5,,FusionTCN_GRU,39,11,143973,common/v_Y_true,,False,archive_season3,42,,,0.031164197251200676,,0.04499397799372673,m2_S008,,5
archive_1,"[24, 24, 48, 48, 64, 64]",configs/archive_season3/archive_1/exp_S3A1_G114_fusionimu_full_w300_compact_pglpf.yaml,,exp_S3A1_G114_fusionimu_full_w300_compact_pglpf,exp_S3A1_G114_fusionimu_full_w300_compact_pglpf_Test-m2_S008_seed42,24,2.7135,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|derived/body_frame_imu:7|derived/imu_integrated_speed:1|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2,,5,,FusionTCN_GRU,38,10,143804,common/v_Y_true,,False,archive_season3,42,,,0.031294070184230804,,0.04457449913024902,m2_S008,,5
archive_1,"[32, 32, 64, 64, 128, 128]",configs/archive_season3/archive_1/exp_S3A1_G043_bf_full_w200_base_none.yaml,,exp_S3A1_G043_bf_full_w200_base_none,exp_S3A1_G043_bf_full_w200_base_none_Test-m2_S008_seed42,32,2.4448,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|derived/body_frame_imu:7|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2,,5,,TCN_GRU,37,9,409601,common/v_Y_true,,False,archive_season3,42,,,0.03134123235940933,,0.04617480933666229,m2_S008,,5
archive_1,"[24, 24, 48, 48, 64, 64]",configs/archive_season3/archive_1/exp_S3A1_G138_fusionimu_lite_w200_compact_pglpf.yaml,,exp_S3A1_G138_fusionimu_lite_w200_compact_pglpf,exp_S3A1_G138_fusionimu_lite_w200_compact_pglpf_Test-m2_S008_seed42,24,2.5454,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|derived/body_frame_imu:7|derived/imu_integrated_speed:1|sub_info:2,,5,,FusionTCN_GRU,28,6,142364,common/v_Y_true,,False,archive_season3,42,,,0.03144031763076782,,0.047080427408218384,m2_S008,,5
archive_1,"[24, 24, 48, 48, 64, 64]",configs/archive_season3/archive_1/exp_S3A1_G084_imuint_full_w200_compact_pglpf.yaml,,exp_S3A1_G084_imuint_full_w200_compact_pglpf,exp_S3A1_G084_imuint_full_w200_compact_pglpf_Test-m2_S008_seed42,24,2.3855,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|derived/body_frame_imu:7|derived/imu_integrated_speed:1|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2,,5,,TCN_GRU,38,10,143729,common/v_Y_true,,False,archive_season3,42,,,0.031455885618925095,,0.04614494368433952,m2_S008,,5
archive_1,"[24, 24, 48, 48, 64, 64]",configs/archive_season3/archive_1/exp_S3A1_G036_raw_lite_w150_compact_pglpf.yaml,,exp_S3A1_G036_raw_lite_w150_compact_pglpf,exp_S3A1_G036_raw_lite_w150_compact_pglpf_Test-m2_S008_seed42,24,2.5027,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|robot/back_imu:4|sub_info:2,,5,,TCN_GRU,24,5,141113,common/v_Y_true,,False,archive_season3,42,,,0.0314776785671711,,0.04700665920972824,m2_S008,,5
archive_1,"[24, 24, 48, 48, 64, 64]",configs/archive_season3/archive_1/exp_S3A1_G060_bf_lite_w300_compact_pglpf.yaml,,exp_S3A1_G060_bf_lite_w300_compact_pglpf,exp_S3A1_G060_bf_lite_w300_compact_pglpf_Test-m2_S008_seed42,24,2.4964,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|derived/body_frame_imu:7|sub_info:2,,5,,TCN_GRU,27,5,142145,common/v_Y_true,,False,archive_season3,42,,,0.03162176162004471,,0.04876310005784035,m2_S008,,5
archive_1,"[24, 24, 48, 48, 64, 64]",configs/archive_season3/archive_1/exp_S3A1_G136_fusionimu_lite_w200_compact_none.yaml,,exp_S3A1_G136_fusionimu_lite_w200_compact_none,exp_S3A1_G136_fusionimu_lite_w200_compact_none_Test-m2_S008_seed42,24,2.554,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|derived/body_frame_imu:7|derived/imu_integrated_speed:1|sub_info:2,,5,,FusionTCN_GRU,28,6,142364,common/v_Y_true,,False,archive_season3,42,,,0.0317801870405674,,0.04704248160123825,m2_S008,,5
archive_1,"[24, 24, 48, 48, 64, 64]",configs/archive_season3/archive_1/exp_S3A1_G083_imuint_full_w200_compact_glpf8.yaml,,exp_S3A1_G083_imuint_full_w200_compact_glpf8,exp_S3A1_G083_imuint_full_w200_compact_glpf8_Test-m2_S008_seed42,24,2.4271,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|derived/body_frame_imu:7|derived/imu_integrated_speed:1|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2,8.0,5,,TCN_GRU,38,10,143729,common/v_Y_true,,False,archive_season3,42,,,0.031800415366888046,,0.04454426467418671,m2_S008,,5
archive_1,"[32, 32, 64, 64, 128, 128]",configs/archive_season3/archive_1/exp_S3A1_A1_rawimu_vytrue.yaml,,exp_S3A1_A1_rawimu_vytrue,exp_S3A1_A1_rawimu_vytrue_Test-m2_S008_seed42,32,2.4464,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|robot/back_imu:4|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2,,5,,TCN_GRU,34,9,409025,common/v_Y_true,,False,archive_season3,42,,,0.031902071088552475,,0.04869171604514122,m2_S008,,5
archive_1,"[32, 32, 64, 64, 128, 128]",configs/archive_season3/archive_1/exp_S3A1_G001_raw_full_w300_base_none.yaml,,exp_S3A1_G001_raw_full_w300_base_none,exp_S3A1_G001_raw_full_w300_base_none_Test-m2_S008_seed42,32,2.5655,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|robot/back_imu:4|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2,,5,,TCN_GRU,34,9,409025,common/v_Y_true,,False,archive_season3,42,,,0.031902071088552475,,0.04869171604514122,m2_S008,,5
archive_1,"[32, 32, 64, 64, 128, 128]",configs/archive_season3/archive_1/exp_S3A1_G169_dualsoft_full_w200_base_none.yaml,,exp_S3A1_G169_dualsoft_full_w200_base_none,exp_S3A1_G169_dualsoft_full_w200_base_none_Test-m2_S008_seed42,32,2.7403,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|derived/body_frame_imu:7|derived/model_com_speed:1|derived/imu_integrated_speed:1|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2,,5,,FusionTCN_GRU,39,11,410117,common/v_Y_true,0.005,False,archive_season3,42,,,0.0319872610270977,,0.04355795308947563,m2_S008,,5
archive_1,"[24, 24, 48, 48, 64, 64]",configs/archive_season3/archive_1/exp_S3A1_G112_fusionimu_full_w300_compact_none.yaml,,exp_S3A1_G112_fusionimu_full_w300_compact_none,exp_S3A1_G112_fusionimu_full_w300_compact_none_Test-m2_S008_seed42,24,2.5401,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|derived/body_frame_imu:7|derived/imu_integrated_speed:1|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2,,5,,FusionTCN_GRU,38,10,143804,common/v_Y_true,,False,archive_season3,42,,,0.03199022263288498,,0.048920609056949615,m2_S008,,5
archive_1,"[32, 32, 64, 64, 128, 128]",configs/archive_season3/archive_1/exp_S3A1_G037_bf_full_w300_base_none.yaml,,exp_S3A1_G037_bf_full_w300_base_none,exp_S3A1_G037_bf_full_w300_base_none_Test-m2_S008_seed42,32,2.4413,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|derived/body_frame_imu:7|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2,,5,,TCN_GRU,37,9,409601,common/v_Y_true,,False,archive_season3,42,,,0.03206272050738335,,0.04988695681095123,m2_S008,,5
archive_1,"[32, 32, 64, 64, 128, 128]",configs/archive_season3/archive_1/exp_S3A1_G159_dual_full_w150_base_pglpf.yaml,,exp_S3A1_G159_dual_full_w150_base_pglpf,exp_S3A1_G159_dual_full_w150_base_pglpf_Test-m2_S008_seed42,32,2.6046,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|derived/body_frame_imu:7|derived/model_com_speed:1|derived/imu_integrated_speed:1|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2,,5,,FusionTCN_GRU,39,11,410117,common/v_Y_true,,False,archive_season3,42,,,0.032332297414541245,,0.04505946487188339,m2_S008,,5
archive_1,"[32, 32, 64, 64, 128, 128]",configs/archive_season3/archive_1/exp_S3A1_G020_raw_lite_w300_base_glpf8.yaml,,exp_S3A1_G020_raw_lite_w300_base_glpf8,exp_S3A1_G020_raw_lite_w300_base_glpf8_Test-m2_S008_seed42,32,2.5457,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|robot/back_imu:4|sub_info:2,8.0,5,,TCN_GRU,24,5,407105,common/v_Y_true,,False,archive_season3,42,,,0.03246988356113434,,0.049762699753046036,m2_S008,,5
archive_1,"[32, 32, 64, 64, 128, 128]",configs/archive_season3/archive_1/exp_S3A1_G069_bf_lite_w150_base_pglpf.yaml,,exp_S3A1_G069_bf_lite_w150_base_pglpf,exp_S3A1_G069_bf_lite_w150_base_pglpf_Test-m2_S008_seed42,32,2.544,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|derived/body_frame_imu:7|sub_info:2,,5,,TCN_GRU,27,5,407681,common/v_Y_true,,False,archive_season3,42,,,0.03248497098684311,,0.047439444810152054,m2_S008,,5
archive_1,"[24, 24, 48, 48, 64, 64]",configs/archive_season3/archive_1/exp_S3A1_G040_bf_full_w300_compact_none.yaml,,exp_S3A1_G040_bf_full_w300_compact_none,exp_S3A1_G040_bf_full_w300_compact_none_Test-m2_S008_seed42,24,2.4111,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|derived/body_frame_imu:7|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2,,5,,TCN_GRU,37,9,143585,common/v_Y_true,,False,archive_season3,42,,,0.03263082355260849,,0.05152330547571182,m2_S008,,5
archive_1,"[32, 32, 64, 64, 128, 128]",configs/archive_season3/archive_1/exp_S3A1_G157_dual_full_w150_base_none.yaml,,exp_S3A1_G157_dual_full_w150_base_none,exp_S3A1_G157_dual_full_w150_base_none_Test-m2_S008_seed42,32,2.7421,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|derived/body_frame_imu:7|derived/model_com_speed:1|derived/imu_integrated_speed:1|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2,,5,,FusionTCN_GRU,39,11,410117,common/v_Y_true,,False,archive_season3,42,,,0.032726213335990906,,0.045663055032491684,m2_S008,,5
archive_1,"[24, 24, 48, 48, 64, 64]",configs/archive_season3/archive_1/exp_S3A1_G030_raw_lite_w200_compact_pglpf.yaml,,exp_S3A1_G030_raw_lite_w200_compact_pglpf,exp_S3A1_G030_raw_lite_w200_compact_pglpf_Test-m2_S008_seed42,24,2.4253,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|robot/back_imu:4|sub_info:2,,5,,TCN_GRU,24,5,141113,common/v_Y_true,,False,archive_season3,42,,,0.03273690864443779,,0.04991962015628815,m2_S008,,5
archive_1,"[24, 24, 48, 48, 64, 64]",configs/archive_season3/archive_1/exp_S3A1_G137_fusionimu_lite_w200_compact_glpf8.yaml,,exp_S3A1_G137_fusionimu_lite_w200_compact_glpf8,exp_S3A1_G137_fusionimu_lite_w200_compact_glpf8_Test-m2_S008_seed42,24,2.568,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|derived/body_frame_imu:7|derived/imu_integrated_speed:1|sub_info:2,8.0,5,,FusionTCN_GRU,28,6,142364,common/v_Y_true,,False,archive_season3,42,,,0.032739173620939255,,0.05101514235138893,m2_S008,,5
archive_1,"[24, 24, 48, 48, 64, 64]",configs/archive_season3/archive_1/exp_S3A1_G162_dual_full_w150_compact_pglpf.yaml,,exp_S3A1_G162_dual_full_w150_compact_pglpf,exp_S3A1_G162_dual_full_w150_compact_pglpf_Test-m2_S008_seed42,24,2.5844,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|derived/body_frame_imu:7|derived/model_com_speed:1|derived/imu_integrated_speed:1|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2,,5,,FusionTCN_GRU,39,11,143973,common/v_Y_true,,False,archive_season3,42,,,0.03283998742699623,,0.04725531116127968,m2_S008,,5
archive_round1,None,configs/archive_season1/archive_round1/exp_tcn_gru_head_h32.yaml,,exp_tcn_gru_head_h32,exp_tcn_gru_head_h32_Test-m2_S008_seed42,32,2.5709,,,,,TCN_GRU,0,0,408317,,,False,archive_season1,42,,,0.032945603132247925,,0.06749407202005386,m2_S008,,
archive_round1,None,configs/archive_season1/archive_round1/exp_tcn_gru_head_h32_smooth.yaml,,exp_tcn_gru_head_h32_smooth,exp_tcn_gru_head_h32_smooth_Test-m2_S008_seed42,32,2.5661,,,,,TCN_GRU,0,0,408317,,,False,archive_season1,42,,,0.032945603132247925,,0.06749407202005386,m2_S008,,
archive_1,"[24, 24, 48, 48, 64, 64]",configs/archive_season3/archive_1/exp_S3A1_G024_raw_lite_w300_compact_pglpf.yaml,,exp_S3A1_G024_raw_lite_w300_compact_pglpf,exp_S3A1_G024_raw_lite_w300_compact_pglpf_Test-m2_S008_seed42,24,2.3393,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|robot/back_imu:4|sub_info:2,,5,,TCN_GRU,24,5,141113,common/v_Y_true,,False,archive_season3,42,,,0.03308458626270294,,0.05106450244784355,m2_S008,,5
archive_1,"[24, 24, 48, 48, 64, 64]",configs/archive_season3/archive_1/exp_S3A1_G023_raw_lite_w300_compact_glpf8.yaml,,exp_S3A1_G023_raw_lite_w300_compact_glpf8,exp_S3A1_G023_raw_lite_w300_compact_glpf8_Test-m2_S008_seed42,24,2.4565,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|robot/back_imu:4|sub_info:2,8.0,5,,TCN_GRU,24,5,141113,common/v_Y_true,,False,archive_season3,42,,,0.03313526511192322,,0.04974697157740593,m2_S008,,5
archive_round1,None,configs/archive_season1/archive_round1/Exp_IMU_Orientation.yaml,,Exp_IMU_Orientation,Exp_IMU_Orientation_Test-m1_S004_seed42,,2.4703,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|robot/back_imu:4|forceplate/grf/left:3|forceplate/grf/right:3,,,,TCN,28,6,400793,,,False,archive_season1,42,,,0.03316383808851242,,0.04975429177284241,m1_S004,,
archive_1,"[24, 24, 48, 48, 64, 64]",configs/archive_season3/archive_1/exp_S3A1_G179_dualsoft_full_w150_compact_glpf8.yaml,,exp_S3A1_G179_dualsoft_full_w150_compact_glpf8,exp_S3A1_G179_dualsoft_full_w150_compact_glpf8_Test-m2_S008_seed42,24,2.702,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|derived/body_frame_imu:7|derived/model_com_speed:1|derived/imu_integrated_speed:1|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2,8.0,5,,FusionTCN_GRU,39,11,143973,common/v_Y_true,0.005,False,archive_season3,42,,,0.033196792006492615,,0.045623116195201874,m2_S008,,5
archive_1,"[24, 24, 48, 48, 64, 64]",configs/archive_season3/archive_1/exp_S3A1_G124_fusionimu_full_w150_compact_none.yaml,,exp_S3A1_G124_fusionimu_full_w150_compact_none,exp_S3A1_G124_fusionimu_full_w150_compact_none_Test-m2_S008_seed42,24,2.5798,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|derived/body_frame_imu:7|derived/imu_integrated_speed:1|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2,,5,,FusionTCN_GRU,38,10,143804,common/v_Y_true,,False,archive_season3,42,,,0.03331191465258598,,0.04941083490848541,m2_S008,,5
archive_5,"[24, 24, 48, 48, 64, 64]",configs/archive_season2/archive_5/exp_S2A5_C3_distill_fusion_dual.yaml,0.2,exp_S2A5_C3_distill_fusion_dual,exp_S2A5_C3_distill_fusion_dual_Test-m2_S008_seed42,24,2.5231,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|derived/body_frame_imu:7|derived/model_com_speed:1|derived/imu_integrated_speed:1|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2,,5,,FusionTCN_GRU,39,11,143973,treadmill/left/speed_leftbelt,,False,archive_season2,42,,,0.033325206488370895,,0.05562276020646095,m2_S008,,5
archive_1,"[24, 24, 48, 48, 64, 64]",configs/archive_season3/archive_1/exp_S3A1_G100_imuint_lite_w200_compact_none.yaml,,exp_S3A1_G100_imuint_lite_w200_compact_none,exp_S3A1_G100_imuint_lite_w200_compact_none_Test-m2_S008_seed42,24,2.3601,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|derived/body_frame_imu:7|derived/imu_integrated_speed:1|sub_info:2,,5,,TCN_GRU,28,6,142289,common/v_Y_true,,False,archive_season3,42,,,0.03336961939930916,,0.0493597686290741,m2_S008,,5
archive_1,"[24, 24, 48, 48, 64, 64]",configs/archive_season3/archive_1/exp_S3A1_G173_dualsoft_full_w200_compact_glpf8.yaml,,exp_S3A1_G173_dualsoft_full_w200_compact_glpf8,exp_S3A1_G173_dualsoft_full_w200_compact_glpf8_Test-m2_S008_seed42,24,2.6053,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|derived/body_frame_imu:7|derived/model_com_speed:1|derived/imu_integrated_speed:1|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2,8.0,5,,FusionTCN_GRU,39,11,143973,common/v_Y_true,0.005,False,archive_season3,42,,,0.03339042887091637,,0.04929020628333092,m2_S008,,5
archive_1,"[24, 24, 48, 48, 64, 64]",configs/archive_season3/archive_1/exp_S3A1_G018_raw_full_w150_compact_pglpf.yaml,,exp_S3A1_G018_raw_full_w150_compact_pglpf,exp_S3A1_G018_raw_full_w150_compact_pglpf_Test-m2_S008_seed42,24,2.491,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|robot/back_imu:4|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2,,5,,TCN_GRU,34,9,143153,common/v_Y_true,,False,archive_season3,42,,,0.03346287086606026,,0.050062041729688644,m2_S008,,5
archive_1,"[32, 32, 64, 64, 128, 128]",configs/archive_season3/archive_1/exp_S3A1_G003_raw_full_w300_base_pglpf.yaml,,exp_S3A1_G003_raw_full_w300_base_pglpf,exp_S3A1_G003_raw_full_w300_base_pglpf_Test-m2_S008_seed42,32,2.446,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|robot/back_imu:4|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2,,5,,TCN_GRU,34,9,409025,common/v_Y_true,,False,archive_season3,42,,,0.03351541608572006,,0.050920482724905014,m2_S008,,5
archive_1,"[24, 24, 48, 48, 64, 64]",configs/archive_season3/archive_1/exp_S3A1_G125_fusionimu_full_w150_compact_glpf8.yaml,,exp_S3A1_G125_fusionimu_full_w150_compact_glpf8,exp_S3A1_G125_fusionimu_full_w150_compact_glpf8_Test-m2_S008_seed42,24,3.2271,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|derived/body_frame_imu:7|derived/imu_integrated_speed:1|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2,8.0,5,,FusionTCN_GRU,38,10,143804,common/v_Y_true,,False,archive_season3,42,,,0.03355637937784195,,0.04906997084617615,m2_S008,,5
archive_1,"[24, 24, 48, 48, 64, 64]",configs/archive_season3/archive_1/exp_S3A1_G029_raw_lite_w200_compact_glpf8.yaml,,exp_S3A1_G029_raw_lite_w200_compact_glpf8,exp_S3A1_G029_raw_lite_w200_compact_glpf8_Test-m2_S008_seed42,24,2.3699,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|robot/back_imu:4|sub_info:2,8.0,5,,TCN_GRU,24,5,141113,common/v_Y_true,,False,archive_season3,42,,,0.033697791397571564,,0.05057412013411522,m2_S008,,5
archive_1,"[32, 32, 64, 64, 128, 128]",configs/archive_season3/archive_1/exp_S3A1_G019_raw_lite_w300_base_none.yaml,,exp_S3A1_G019_raw_lite_w300_base_none,exp_S3A1_G019_raw_lite_w300_base_none_Test-m2_S008_seed42,32,3.3398,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|robot/back_imu:4|sub_info:2,,5,,TCN_GRU,24,5,407105,common/v_Y_true,,False,archive_season3,42,,,0.03370736539363861,,0.05206790566444397,m2_S008,,5
archive_1,"[24, 24, 48, 48, 64, 64]",configs/archive_season3/archive_1/exp_S3A1_G048_bf_full_w200_compact_pglpf.yaml,,exp_S3A1_G048_bf_full_w200_compact_pglpf,exp_S3A1_G048_bf_full_w200_compact_pglpf_Test-m2_S008_seed42,24,2.5264,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|derived/body_frame_imu:7|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2,,5,,TCN_GRU,37,9,143585,common/v_Y_true,,False,archive_season3,42,,,0.033707939088344574,,0.050771381705999374,m2_S008,,5
archive_1,"[32, 32, 64, 64, 128, 128]",configs/archive_season3/archive_1/exp_S3A1_G050_bf_full_w150_base_glpf8.yaml,,exp_S3A1_G050_bf_full_w150_base_glpf8,exp_S3A1_G050_bf_full_w150_base_glpf8_Test-m2_S008_seed42,32,2.4803,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|derived/body_frame_imu:7|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2,8.0,5,,TCN_GRU,37,9,409601,common/v_Y_true,,False,archive_season3,42,,,0.03383763134479523,,0.05091168358922005,m2_S008,,5
