time_s,pc_time_s,seq_id,module_id,tx_drops,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MotorAngle_L,MotorAngle_R,MotorTorque_L,MotorTorque_R
13.266000,13.279288,4931,16,0,-0.208296,9.861717,-0.316035,-1.892090,1.434326,-0.091553,6.350098,8.569336,0.018311,-0.007324
13.267000,13.279296,4932,16,0,-0.541090,9.658210,-0.660800,-1.861572,0.671387,-0.183105,6.218262,8.569336,-0.003662,-0.007324
13.268000,13.279304,4933,16,0,-0.361524,9.459491,0.081403,-1.190186,-0.122070,-0.152588,6.064453,8.569336,-0.003662,0.012817
13.269000,13.279312,4934,16,0,-0.112527,9.557653,0.565032,-0.549316,-0.213623,-0.091553,5.932617,8.569336,-0.014648,-0.005493
13.270000,13.279320,4935,16,0,-0.160412,9.667787,0.265756,-0.335693,-0.030518,-0.183105,5.778809,8.569336,-0.018311,-0.007324
13.271000,13.279328,4936,16,0,-0.373495,9.430760,-0.110133,-1.007080,0.152588,-0.305176,5.646973,8.569336,-0.032959,0.003662
13.272000,13.279336,4937,16,0,-0.509965,9.421184,-0.548272,-1.800537,0.183105,-0.152588,5.515137,8.569336,0.012817,0.005493
13.273000,13.279344,4938,16,0,-0.430956,9.528923,-0.526724,-2.014160,-0.457764,-0.061035,5.361328,8.569336,0.010986,-0.010986
13.274000,13.279352,4939,16,0,-0.203507,9.327810,0.363919,-1.647949,-0.823975,0.152588,5.229492,8.569336,-0.027466,0.009155
13.275000,13.279360,4940,16,0,-0.069432,9.399636,0.569820,-0.915527,-0.640869,0.579834,5.097656,8.569336,0.018311,0.009155
13.276000,13.318811,4941,16,0,-0.033519,9.653421,-0.090980,-0.946045,-0.610352,0.915527,4.943848,8.569336,0.009155,-0.003662
13.277000,13.318847,4942,16,0,0.134075,9.806650,-0.050278,-1.068115,-0.518799,0.579834,4.812012,8.569336,-0.003662,0.001831
13.278000,13.318859,4943,16,0,0.268151,9.758766,0.361524,-1.129150,0.000000,0.274658,4.680176,8.569336,0.014648,0.016479
13.279000,13.318870,4944,16,0,-0.043096,9.792285,-0.225055,-1.129150,0.030518,0.152588,4.548340,8.569336,-0.009155,0.007324
13.280000,13.318880,4945,16,0,-0.349553,9.873688,-0.651223,-1.312256,-0.305176,0.061035,4.416504,8.569336,0.014648,-0.021973
13.281000,13.318888,4946,16,0,-0.237026,9.639056,0.169988,-1.464844,-0.274658,0.305176,4.284668,8.569336,-0.009155,0.012817
13.282000,13.318897,4947,16,0,-0.268151,9.579201,0.430956,-1.312256,0.000000,0.427246,4.152832,8.569336,-0.029297,0.003662
13.283000,13.318906,4948,16,0,-0.371101,9.682152,-0.158017,-1.159668,-0.366211,0.335693,3.999023,8.569336,-0.016479,-0.009155
13.284000,13.318914,4949,16,0,-0.311246,9.583989,-0.160412,-0.976562,-0.915527,0.335693,3.867188,8.569336,-0.003662,0.016479
13.285000,13.318924,4950,16,0,0.069432,9.758766,0.280122,-0.671387,-1.007080,0.366211,3.735352,8.569336,-0.016479,0.023804
13.286000,13.318932,4951,16,0,0.138864,9.897630,0.158017,-0.701904,-0.854492,0.183105,3.625488,8.569336,-0.040283,-0.007324
13.287000,13.318940,4952,16,0,-0.253785,9.842564,-0.375890,-1.159668,-0.549316,0.091553,3.493652,8.569336,-0.029297,-0.003662
13.288000,13.318948,4953,16,0,-0.241814,9.749189,-0.311246,-1.434326,-0.457764,0.549316,3.361816,8.569336,-0.007324,-0.018311
13.289000,13.318956,4954,16,0,-0.002394,9.753978,0.098162,-0.976562,-0.640869,0.823975,3.229980,8.569336,-0.027466,0.000000
13.290000,13.318964,4955,16,0,0.081403,9.837775,0.272939,-0.640869,-0.915527,0.671387,3.098145,8.569336,0.018311,-0.016479
13.291000,13.318972,4956,16,0,-0.021548,9.921572,0.000000,-0.610352,-1.007080,0.579834,2.966309,8.569336,-0.012817,-0.009155
13.292000,13.318981,4957,16,0,0.023942,10.096349,-0.119710,-0.915527,-0.762939,0.457764,2.856445,8.569336,0.023804,0.016479
13.293000,13.318989,4958,16,0,0.095768,10.117896,0.124498,-1.342773,-0.366211,0.244141,2.724609,8.569336,0.018311,0.020142
13.294000,13.318998,4959,16,0,-0.105345,10.029311,-0.124498,-1.495361,-0.213623,0.183105,2.614746,8.569336,-0.007324,-0.018311
13.295000,13.319006,4960,16,0,-0.335188,9.923966,-0.282516,-1.464844,-0.640869,0.152588,2.482910,8.569336,0.021973,-0.005493
13.296000,13.319014,4961,16,0,-0.059855,9.876082,0.234632,-1.098633,-1.098633,0.244141,2.351074,8.569336,0.040283,-0.010986
13.297000,13.319022,4962,16,0,0.299275,9.957485,0.569820,-0.793457,-0.854492,0.091553,2.241211,8.569336,-0.007324,0.009155
13.298000,13.319030,4963,16,0,0.179565,10.065224,0.110133,-0.762939,-0.427246,0.030518,2.109375,8.569336,-0.009155,-0.014648
13.299000,13.319038,4964,16,0,-0.098162,9.957485,-0.603339,-1.281738,-0.732422,-0.061035,1.999512,8.569336,0.018311,-0.001831
13.300000,13.319047,4965,16,0,-0.138864,9.821015,-0.411803,-1.556396,-1.129150,0.030518,1.889648,8.569336,-0.014648,0.009155
13.301000,13.319055,4966,16,0,0.079009,9.840169,0.241814,-1.281738,-1.129150,0.183105,1.757812,8.569336,-0.034790,0.016479
13.302000,13.319063,4967,16,0,0.098162,9.854534,0.244209,-1.251221,-1.007080,0.305176,1.647949,8.569336,-0.014648,-0.016479
13.303000,13.319071,4968,16,0,0.040701,9.895236,-0.141258,-1.373291,-1.007080,0.396729,1.538086,8.569336,-0.027466,-0.014648
13.304000,13.319079,4969,16,0,0.225055,9.952697,-0.150835,-1.495361,-0.976562,0.213623,1.428223,8.569336,0.000000,0.003662
13.305000,13.319087,4970,16,0,0.447716,9.993398,0.165200,-1.464844,-0.701904,-0.183105,1.318359,8.569336,-0.021973,-0.012817
13.306000,13.358608,4971,16,0,0.316035,10.002975,-0.126893,-1.556396,-0.518799,-0.396729,1.186523,8.569336,0.021973,0.001831
13.307000,13.358640,4972,16,0,0.069432,9.837775,-0.347159,-1.495361,-0.518799,-0.335693,1.076660,8.569336,0.007324,-0.005493
13.308000,13.358651,4973,16,0,0.165200,9.730036,0.158017,-1.434326,-0.579834,-0.305176,0.966797,8.569336,-0.012817,-0.010986
13.309000,13.358660,4974,16,0,0.239420,9.696517,0.416591,-1.342773,-0.274658,-0.274658,0.856934,8.569336,0.020142,0.018311
13.310000,13.358669,4975,16,0,0.069432,9.634268,0.167594,-1.129150,-0.091553,0.000000,0.747070,8.569336,0.007324,0.005493
13.311000,13.358677,4976,16,0,-0.019154,9.603143,-0.220267,-1.007080,-0.488281,-0.030518,0.637207,8.569336,0.012817,-0.009155
13.312000,13.358686,4977,16,0,0.119710,9.550470,-0.160412,-0.946045,-0.915527,0.061035,0.549316,8.569336,0.012817,0.016479
13.313000,13.358697,4978,16,0,0.349553,9.624691,0.148441,-0.823975,-0.915527,-0.061035,0.439453,8.569336,-0.012817,-0.007324
13.314000,13.358706,4979,16,0,0.368707,9.739613,0.093374,-0.610352,-0.579834,-0.030518,0.329590,8.569336,-0.016479,0.010986
13.315000,13.358716,4980,16,0,0.320823,9.720459,0.016759,-0.823975,-0.213623,-0.122070,0.219727,8.569336,0.010986,-0.012817
13.316000,13.358725,4981,16,0,0.368707,9.691729,0.009577,-1.129150,-0.305176,-0.152588,0.131836,8.569336,-0.021973,0.010986
13.317000,13.358733,4982,16,0,0.268151,9.734824,-0.301669,-1.312256,-0.488281,0.000000,0.021973,8.569336,-0.010986,0.014648
13.318000,13.358742,4983,16,0,0.201113,9.706094,-0.316035,-1.220703,-0.457764,0.030518,-0.065918,8.569336,0.007324,-0.014648
13.319000,13.358751,4984,16,0,0.397437,9.672575,0.138864,-1.159668,-0.152588,-0.091553,-0.153809,8.569336,-0.005493,0.005493
13.320000,13.358760,4985,16,0,0.409408,9.730036,0.177171,-0.915527,0.061035,-0.091553,-0.263672,8.569336,-0.007324,-0.007324
13.321000,13.358768,4986,16,0,0.191536,9.758766,-0.153229,-1.129150,0.000000,-0.274658,-0.351562,8.569336,-0.010986,0.005493
13.322000,13.358777,4987,16,0,0.100556,9.725247,-0.203507,-1.495361,0.061035,-0.122070,-0.439453,8.569336,-0.014648,-0.005493
13.323000,13.358785,4988,16,0,0.095768,9.643845,0.069432,-1.342773,0.091553,0.030518,-0.527344,8.569336,0.009155,-0.005493
13.324000,13.358794,4989,16,0,0.184354,9.658210,0.052672,-1.281738,0.000000,-0.061035,-0.637207,8.569336,-0.018311,0.009155
13.325000,13.358802,4990,16,0,0.131681,9.686940,-0.225055,-1.251221,-0.183105,-0.061035,-0.725098,8.569336,-0.005493,0.009155
13.326000,13.358810,4991,16,0,0.284910,9.792285,-0.031125,-0.946045,-0.183105,0.000000,-0.812988,8.569336,0.014648,0.010986
13.327000,13.358819,4992,16,0,0.495600,9.909601,0.253785,-0.762939,-0.091553,-0.091553,-0.900879,8.569336,-0.036621,-0.012817
13.328000,13.358827,4993,16,0,0.316035,9.883265,0.174777,-0.549316,-0.091553,-0.335693,-0.988770,8.569336,0.018311,-0.009155
13.329000,13.358836,4994,16,0,0.093374,9.787497,-0.093374,-0.518799,-0.305176,-0.335693,-1.076660,8.569336,-0.020142,-0.014648
13.330000,13.358844,4995,16,0,0.019154,9.840169,-0.371101,-0.915527,-0.366211,-0.152588,-1.164551,8.569336,0.025635,0.018311
13.331000,13.358852,4996,16,0,-0.038307,9.847352,-0.301669,-1.251221,-0.305176,0.000000,-1.252441,8.569336,-0.023804,-0.005493
13.332000,13.358860,4997,16,0,-0.047884,9.715671,-0.057461,-1.220703,-0.152588,0.000000,-1.340332,8.569336,-0.018311,0.007324
13.333000,13.358869,4998,16,0,0.069432,9.763555,-0.160412,-1.159668,-0.427246,-0.091553,-1.406250,8.569336,0.009155,-0.016479
13.334000,13.358878,4999,16,0,0.112527,9.818622,-0.239420,-1.068115,-0.701904,-0.122070,-1.494141,8.569336,0.009155,0.014648
13.335000,13.358886,5000,16,0,0.335188,9.916783,0.272939,-0.488281,-0.579834,-0.213623,-1.582031,8.569336,0.012817,0.003662
13.336000,13.358894,5001,16,0,0.636858,10.070012,0.622492,-0.122070,-0.152588,-0.244141,-1.647949,8.569336,-0.021973,-0.009155
13.337000,13.358903,5002,16,0,0.454898,10.146626,0.122104,-0.213623,0.183105,-0.122070,-1.735840,8.569336,-0.020142,-0.007324
13.338000,13.358911,5003,16,0,0.244209,10.125079,-0.428562,-0.823975,0.244141,-0.396729,-1.801758,8.569336,-0.007324,-0.007324
13.339000,13.358927,5004,16,0,0.167594,10.005369,-0.579397,-1.464844,0.274658,-0.427246,-1.889648,8.569336,-0.016479,0.007324
13.340000,13.358936,5005,16,0,0.100556,9.902418,-0.387861,-1.739502,0.152588,-0.488281,-1.955566,8.569336,-0.009155,-0.003662
13.341000,13.358944,5006,16,0,0.136469,9.825804,-0.251391,-1.617432,-0.030518,-0.488281,-2.021484,8.569336,-0.007324,0.000000
13.342000,13.358953,5007,16,0,0.126893,9.749189,-0.112527,-1.281738,0.000000,-0.305176,-2.109375,8.569336,-0.023804,-0.010986
13.343000,13.358965,5008,16,0,0.280122,9.832987,0.292093,-1.129150,0.274658,-0.244141,-2.175293,8.569336,-0.031128,-0.020142
13.344000,13.358975,5009,16,0,0.356736,9.923966,0.246603,-1.159668,0.427246,-0.305176,-2.241211,8.569336,-0.009155,0.010986
13.345000,13.358982,5010,16,0,0.205901,9.945514,-0.031125,-1.342773,0.579834,-0.335693,-2.307129,8.569336,0.001831,0.005493
13.346000,13.385563,5011,16,0,0.169988,9.974244,-0.155623,-1.464844,0.518799,-0.396729,-2.373047,8.569336,-0.027466,-0.010986
13.347000,13.385609,5012,16,0,0.167594,9.979033,-0.268151,-1.434326,0.488281,-0.457764,-2.438965,8.569336,-0.021973,-0.005493
13.348000,13.385620,5013,16,0,0.172383,9.979033,-0.177171,-1.464844,0.579834,-0.671387,-2.504883,8.569336,-0.012817,-0.005493
13.349000,13.385628,5014,16,0,0.196325,9.902418,-0.134075,-1.617432,0.671387,-0.732422,-2.570801,8.569336,-0.020142,0.000000
13.350000,13.385638,5015,16,0,0.102951,9.777920,-0.222661,-1.739502,0.488281,-0.701904,-2.636719,8.569336,0.029297,0.003662
13.351000,13.385646,5016,16,0,0.007183,9.643845,-0.153229,-1.556396,0.427246,-0.518799,-2.702637,8.569336,-0.023804,0.000000
13.352000,13.385655,5017,16,0,0.021548,9.619903,0.007183,-1.190186,0.213623,-0.396729,-2.768555,8.569336,-0.014648,-0.003662
13.353000,13.385663,5018,16,0,-0.002394,9.677363,0.047884,-1.159668,0.000000,-0.457764,-2.812500,8.569336,-0.018311,-0.009155
13.354000,13.385672,5019,16,0,0.059855,9.734824,0.031125,-0.976562,0.000000,-0.427246,-2.878418,8.569336,-0.007324,-0.016479
13.355000,13.385680,5020,16,0,0.248997,9.825804,-0.038307,-0.885010,0.030518,-0.579834,-2.944336,8.569336,-0.007324,0.012817
13.356000,13.385688,5021,16,0,0.227449,9.847352,-0.251391,-1.098633,0.030518,-0.640869,-2.988281,8.569336,-0.010986,0.001831
13.357000,13.385697,5022,16,0,0.165200,9.823410,-0.311246,-1.190186,0.183105,-0.671387,-3.054199,8.569336,-0.021973,-0.009155
13.358000,13.385704,5023,16,0,0.158017,9.840169,-0.361524,-1.220703,0.030518,-0.762939,-3.120117,8.569336,0.021973,-0.009155
13.359000,13.385747,5024,16,0,0.225055,9.801862,-0.055067,-1.129150,0.091553,-0.885010,-3.164062,8.569336,0.036621,0.012817
13.360000,13.385755,5025,16,0,0.280122,9.753978,0.234632,-1.129150,0.518799,-0.732422,-3.229980,8.569336,0.007324,-0.005493
13.361000,13.385764,5026,16,0,0.086191,9.773131,0.045490,-1.434326,0.823975,-0.610352,-3.273926,8.569336,-0.029297,-0.020142
13.362000,13.385772,5027,16,0,-0.083797,9.730036,-0.141258,-1.403809,0.823975,-0.488281,-3.317871,8.569336,-0.029297,-0.001831
13.363000,13.385780,5028,16,0,-0.050278,9.710882,-0.313640,-1.434326,0.640869,-0.396729,-3.383789,8.569336,0.007324,0.014648
13.364000,13.385788,5029,16,0,-0.014365,9.677363,-0.320823,-1.220703,0.457764,-0.396729,-3.427734,8.569336,-0.018311,0.014648
13.365000,13.385796,5030,16,0,0.004788,9.710882,-0.205901,-0.976562,0.030518,-0.579834,-3.471680,8.569336,-0.023804,-0.009155
13.366000,13.385805,5031,16,0,0.088585,9.758766,-0.076614,-0.946045,0.000000,-0.549316,-3.515625,8.569336,0.014648,0.009155
13.367000,13.385813,5032,16,0,0.191536,9.821015,0.047884,-0.976562,0.366211,-0.488281,-3.559570,8.569336,0.027466,-0.009155
13.368000,13.385821,5033,16,0,0.153229,9.832987,0.074220,-1.068115,0.640869,-0.549316,-3.603516,8.569336,-0.018311,-0.016479
13.369000,13.385830,5034,16,0,0.000000,9.763555,-0.028730,-1.434326,0.671387,-0.793457,-3.625488,8.569336,0.009155,0.014648
13.370000,13.385838,5035,16,0,-0.031125,9.809045,-0.131681,-1.251221,0.457764,-0.793457,-3.669434,8.569336,-0.029297,0.012817
13.371000,13.385846,5036,16,0,-0.122104,9.818622,-0.229843,-1.190186,0.152588,-0.732422,-3.713379,8.569336,0.032959,0.023804
13.372000,13.385854,5037,16,0,-0.153229,9.828198,-0.158017,-1.190186,0.091553,-0.732422,-3.757324,8.569336,-0.007324,0.009155
13.373000,13.385864,5038,16,0,-0.067038,9.818622,-0.086191,-1.281738,0.152588,-0.671387,-3.801270,8.569336,-0.009155,0.014648
13.374000,13.385871,5039,16,0,-0.100556,9.782708,-0.136469,-1.342773,0.213623,-0.396729,-3.845215,8.569336,0.007324,0.009155
13.375000,13.385879,5040,16,0,-0.014365,9.861717,-0.033519,-1.312256,0.091553,-0.335693,-3.867188,8.569336,0.010986,0.010986
13.376000,13.385886,5041,16,0,0.059855,9.957485,-0.057461,-1.434326,0.244141,-0.579834,-3.911133,8.569336,-0.012817,0.010986
13.377000,13.385894,5042,16,0,0.038307,9.993398,-0.074220,-1.617432,0.549316,-0.671387,-3.955078,8.569336,-0.025635,-0.003662
13.378000,13.385901,5043,16,0,0.023942,10.000581,-0.105345,-1.831055,0.671387,-0.701904,-3.977051,8.569336,-0.001831,-0.010986
13.379000,13.385909,5044,16,0,-0.090980,9.952697,-0.294487,-2.044678,0.518799,-0.762939,-4.020996,8.569336,-0.021973,-0.014648
13.380000,13.385916,5045,16,0,-0.181959,9.883265,-0.234632,-2.105713,0.244141,-0.640869,-4.042969,8.569336,-0.027466,-0.009155
13.381000,13.385924,5046,16,0,-0.251391,9.859323,-0.217872,-2.105713,-0.030518,-0.579834,-4.086914,8.569336,-0.020142,-0.009155
13.382000,13.385933,5047,16,0,-0.260968,9.849746,-0.141258,-2.044678,0.000000,-0.518799,-4.108887,8.569336,0.014648,0.009155
13.383000,13.413249,5048,16,0,-0.165200,9.871294,-0.028730,-1.953125,0.122070,-0.579834,-4.130859,8.569336,-0.021973,-0.021973
13.384000,13.413293,5049,16,0,-0.213084,9.828198,-0.074220,-1.861572,0.000000,-0.732422,-4.152832,8.569336,0.001831,0.021973
13.385000,13.413307,5050,16,0,-0.282516,9.787497,-0.009577,-1.647949,-0.274658,-0.732422,-4.174805,8.569336,-0.012817,-0.021973
13.386000,13.413322,5051,16,0,-0.246603,9.782708,0.009577,-1.220703,-0.518799,-0.671387,-4.196777,8.569336,-0.005493,0.018311
13.387000,13.413330,5052,16,0,-0.213084,9.782708,-0.009577,-0.915527,-0.823975,-0.671387,-4.218750,8.569336,-0.018311,0.003662
13.388000,13.413339,5053,16,0,-0.162806,9.749189,-0.033519,-0.976562,-0.915527,-0.762939,-4.218750,8.569336,-0.018311,-0.005493
13.389000,13.413347,5054,16,0,-0.086191,9.734824,-0.119710,-1.037598,-0.671387,-0.823975,-4.240723,8.569336,-0.007324,-0.007324
13.390000,13.413355,5055,16,0,-0.059855,9.768343,-0.131681,-0.976562,-0.457764,-0.701904,-4.262695,8.569336,-0.003662,-0.009155
13.391000,13.413363,5056,16,0,-0.093374,9.691729,-0.033519,-1.129150,-0.457764,-0.762939,-4.262695,8.569336,-0.009155,0.014648
13.392000,13.413372,5057,16,0,-0.081403,9.672575,-0.057461,-1.281738,-0.366211,-0.640869,-4.284668,8.569336,-0.012817,0.009155
13.393000,13.413380,5058,16,0,-0.086191,9.662998,-0.047884,-1.312256,-0.274658,-0.549316,-4.284668,8.569336,-0.010986,-0.012817
13.394000,13.413388,5059,16,0,-0.021548,9.634268,0.045490,-1.159668,-0.213623,-0.427246,-4.306641,8.569336,-0.012817,0.001831
13.395000,13.413396,5060,16,0,0.062249,9.648633,0.021548,-1.037598,0.000000,-0.274658,-4.306641,8.569336,-0.016479,0.018311
13.396000,13.413405,5061,16,0,-0.047884,9.624691,-0.146046,-0.915527,-0.091553,-0.183105,-4.306641,8.569336,-0.031128,-0.016479
13.397000,13.413413,5062,16,0,-0.038307,9.619903,-0.126893,-1.007080,-0.091553,-0.213623,-4.328613,8.569336,0.005493,-0.009155
13.398000,13.413421,5063,16,0,0.069432,9.677363,-0.079009,-1.159668,-0.061035,-0.244141,-4.328613,8.569336,0.016479,0.016479
13.399000,13.413430,5064,16,0,0.074220,9.744401,-0.081403,-1.220703,0.000000,-0.183105,-4.328613,8.569336,-0.016479,-0.003662
13.400000,13.413438,5065,16,0,0.074220,9.763555,-0.026336,-1.373291,0.061035,-0.366211,-4.350586,8.569336,0.010986,0.003662
13.401000,13.413447,5066,16,0,0.136469,9.801862,-0.019154,-1.403809,0.213623,-0.366211,-4.350586,8.569336,0.000000,-0.016479
13.402000,13.413455,5067,16,0,0.081403,9.744401,-0.093374,-1.373291,0.244141,-0.366211,-4.350586,8.569336,-0.009155,-0.016479
13.403000,13.413463,5068,16,0,-0.043096,9.696517,-0.150835,-1.495361,0.091553,-0.457764,-4.372559,8.569336,0.003662,0.000000
13.404000,13.413471,5069,16,0,-0.016759,9.734824,-0.102951,-1.281738,-0.030518,-0.366211,-4.372559,8.569336,0.009155,0.007324
13.405000,13.413479,5070,16,0,-0.016759,9.749189,-0.086191,-1.312256,0.000000,-0.183105,-4.372559,8.569336,-0.020142,0.012817
13.406000,13.413488,5071,16,0,-0.026336,9.739613,-0.014365,-1.556396,0.122070,-0.183105,-4.372559,8.569336,0.014648,-0.003662
13.407000,13.413496,5072,16,0,0.007183,9.777920,0.014365,-1.800537,0.335693,-0.305176,-4.394531,8.569336,0.010986,-0.012817
13.408000,13.413504,5073,16,0,-0.031125,9.792285,-0.033519,-1.647949,0.488281,-0.183105,-4.394531,8.569336,0.010986,-0.001831
13.409000,13.413512,5074,16,0,-0.136469,9.773131,-0.069432,-1.617432,0.274658,-0.122070,-4.394531,8.569336,-0.021973,0.003662
13.410000,13.413520,5075,16,0,-0.134075,9.864111,-0.083797,-1.617432,0.152588,-0.152588,-4.394531,8.569336,-0.007324,0.001831
13.411000,13.413528,5076,16,0,-0.050278,9.892841,-0.045490,-1.861572,0.122070,-0.183105,-4.394531,8.569336,0.005493,-0.014648
13.412000,13.413536,5077,16,0,-0.083797,9.878476,0.004788,-1.800537,0.183105,-0.274658,-4.394531,8.569336,0.003662,-0.010986
13.413000,13.453330,5078,16,0,-0.095768,9.938332,0.033519,-1.617432,0.213623,-0.335693,-4.416504,8.569336,-0.014648,0.003662
13.414000,13.453362,5079,16,0,-0.100556,9.923966,0.014365,-1.495361,0.152588,-0.335693,-4.416504,8.569336,-0.003662,-0.005493
13.415000,13.453373,5080,16,0,-0.093374,9.935937,0.004788,-1.373291,0.152588,-0.396729,-4.416504,8.569336,0.014648,-0.007324
13.416000,13.453382,5081,16,0,-0.047884,9.981427,0.004788,-1.373291,0.000000,-0.549316,-4.416504,8.569336,-0.012817,-0.003662
13.417000,13.453390,5082,16,0,-0.057461,9.962274,-0.038307,-1.586914,0.030518,-0.579834,-4.416504,8.569336,0.000000,-0.016479
13.418000,13.453399,5083,16,0,-0.062249,9.926360,-0.011971,-1.495361,0.030518,-0.488281,-4.416504,8.569336,0.025635,-0.018311
13.419000,13.453407,5084,16,0,-0.052672,9.943120,-0.033519,-1.495361,-0.030518,-0.549316,-4.416504,8.569336,0.014648,-0.020142
13.420000,13.453417,5085,16,0,-0.040701,9.907207,-0.062249,-1.556396,-0.030518,-0.457764,-4.416504,8.569336,0.007324,0.000000
13.421000,13.453426,5086,16,0,-0.002394,9.878476,-0.079009,-1.586914,0.061035,-0.366211,-4.416504,8.569336,0.010986,-0.012817
13.422000,13.453434,5087,16,0,0.009577,9.909601,-0.131681,-1.739502,0.183105,-0.488281,-4.416504,8.569336,-0.005493,-0.007324
13.423000,13.453442,5088,16,0,0.007183,9.888053,-0.079009,-1.800537,0.305176,-0.549316,-4.416504,8.569336,0.016479,-0.010986
13.424000,13.453450,5089,16,0,0.011971,9.876082,-0.079009,-1.647949,0.396729,-0.457764,-4.416504,8.569336,-0.018311,0.021973
13.425000,13.453457,5090,16,0,0.026336,9.864111,-0.043096,-1.525879,0.274658,-0.335693,-4.416504,8.569336,0.005493,-0.003662
13.426000,13.453466,5091,16,0,0.033519,9.871294,-0.047884,-1.770020,0.183105,-0.396729,-4.416504,8.569336,0.001831,0.012817
13.427000,13.453474,5092,16,0,-0.021548,9.861717,-0.126893,-1.861572,0.274658,-0.396729,-4.416504,8.569336,0.014648,0.021973
13.428000,13.453482,5093,16,0,0.040701,9.852140,-0.055067,-1.922607,0.488281,-0.457764,-4.416504,8.569336,-0.009155,0.018311
13.429000,13.453495,5094,16,0,0.076614,9.847352,-0.055067,-1.892090,0.610352,-0.488281,-4.416504,8.569336,-0.007324,-0.009155
13.430000,13.453503,5095,16,0,-0.021548,9.792285,-0.050278,-1.770020,0.610352,-0.396729,-4.416504,8.569336,-0.003662,-0.012817
13.431000,13.453510,5096,16,0,-0.033519,9.777920,-0.052672,-1.892090,0.671387,-0.396729,-4.416504,8.569336,-0.003662,0.018311
13.432000,13.453518,5097,16,0,-0.023942,9.768343,-0.023942,-2.014160,0.640869,-0.274658,-4.416504,8.569336,0.018311,0.018311
13.433000,13.453526,5098,16,0,-0.062249,9.691729,0.079009,-1.739502,0.518799,-0.183105,-4.416504,8.569336,0.009155,0.029297
13.434000,13.453534,5099,16,0,-0.019154,9.715671,0.098162,-1.708984,0.488281,-0.183105,-4.416504,8.569336,0.027466,-0.009155
13.435000,13.453541,5100,16,0,0.059855,9.758766,0.146046,-1.831055,0.671387,-0.274658,-4.416504,8.569336,-0.014648,0.007324
13.436000,13.453549,5101,16,0,-0.019154,9.749189,0.134075,-1.647949,0.701904,-0.305176,-4.416504,8.569336,0.010986,-0.007324
13.437000,13.453557,5102,16,0,-0.031125,9.797073,0.126893,-1.495361,0.701904,-0.335693,-4.416504,8.569336,-0.020142,-0.007324
13.438000,13.453565,5103,16,0,0.019154,9.811439,0.069432,-1.586914,0.488281,-0.366211,-4.416504,8.569336,0.009155,0.010986
13.439000,13.453574,5104,16,0,0.000000,9.797073,0.052672,-1.739502,0.396729,-0.396729,-4.416504,8.569336,-0.014648,0.020142
13.440000,13.453582,5105,16,0,0.040701,9.787497,0.186748,-1.892090,0.488281,-0.427246,-4.416504,8.569336,-0.003662,0.007324
13.441000,13.453590,5106,16,0,0.043096,9.782708,0.172383,-1.922607,0.457764,-0.457764,-4.416504,8.569336,-0.016479,-0.025635
13.442000,13.453598,5107,16,0,0.007183,9.758766,0.112527,-1.922607,0.427246,-0.457764,-4.416504,8.569336,0.014648,0.007324
13.443000,13.478837,5108,16,0,-0.033519,9.667787,0.150835,-1.739502,0.457764,-0.335693,-4.416504,8.569336,0.010986,-0.010986
13.444000,13.478863,5109,16,0,-0.038307,9.653421,0.196325,-1.647949,0.305176,-0.305176,-4.416504,8.569336,0.000000,0.003662
13.445000,13.478873,5110,16,0,0.000000,9.667787,0.162806,-1.708984,0.274658,-0.305176,-4.416504,8.569336,0.009155,0.016479
13.446000,13.478882,5111,16,0,-0.009577,9.662998,0.093374,-1.770020,0.335693,-0.305176,-4.416504,8.569336,0.016479,-0.014648
13.447000,13.478890,5112,16,0,-0.023942,9.648633,0.088585,-1.617432,0.427246,-0.244141,-4.416504,8.569336,0.009155,0.000000
13.448000,13.478898,5113,16,0,-0.040701,9.615114,0.105345,-1.708984,0.427246,-0.305176,-4.416504,8.569336,0.014648,0.000000
13.449000,13.478907,5114,16,0,-0.045490,9.648633,0.136469,-1.861572,0.305176,-0.122070,-4.416504,8.569336,0.012817,0.000000
13.450000,13.478915,5115,16,0,-0.059855,9.672575,0.138864,-1.983643,0.305176,-0.122070,-4.416504,8.569336,-0.010986,-0.014648
13.451000,13.478923,5116,16,0,-0.062249,9.677363,0.177171,-1.861572,0.335693,-0.183105,-4.416504,8.569336,-0.018311,-0.009155
13.452000,13.478931,5117,16,0,-0.081403,9.648633,0.227449,-1.770020,0.213623,-0.122070,-4.416504,8.569336,-0.003662,0.010986
13.453000,13.478939,5118,16,0,-0.076614,9.686940,0.193930,-1.800537,0.396729,-0.152588,-4.416504,8.569336,0.007324,0.010986
13.454000,13.478947,5119,16,0,-0.095768,9.701305,0.160412,-1.708984,0.457764,-0.244141,-4.416504,8.569336,0.005493,-0.003662
13.455000,13.478958,5120,16,0,-0.102951,9.677363,0.148441,-1.739502,0.427246,-0.274658,-4.416504,8.569336,-0.012817,0.000000
13.456000,13.478966,5121,16,0,-0.069432,9.677363,0.095768,-1.617432,0.427246,-0.244141,-4.416504,8.569336,-0.009155,0.012817
13.457000,13.478974,5122,16,0,-0.146046,9.634268,0.040701,-1.617432,0.274658,-0.091553,-4.394531,8.569336,-0.005493,0.000000
